CAMPUS,camp.name,dist.name,county,camp.street,camp.city,camp.zip,low.gd,high.gd,region,aea,charter,magnet,peg,all.stud,black.pct,amer.ind.pct,asian.pct,hisp.pct,pac.isld.pct,two.race.pct,white.pct,ecodis.pct,mobility.pct,r.all.cnt,m.all.cnt,r.notmeet.pct,r.approaches.pct,r.meets.pct,r.masters.pct,m.notmeet.pct,m.approaches.pct,m.meets.pct,m.masters.pct,sat.act.part.rate,avg.sat.total.score,avg.act.total.score,ap.ib.part.rate,ap.ib.above.criterion.rate,nceread,ncemath,avg.growth,eng1.all.cnt.2,eng1.meets.cnt.2,eng2.all.cnt.2,eng2.meets.cnt.2,alg1.all.cnt.2,alg1.meets.cnt.2,w.avg,stud.ach.grade,residuals,camp.perf.score,camp.perf.grade,growth.grade,elem.total.score.33.33.33,state.rank.33.33.33,total.grade.33.33.33,region.rank
15912107,BIG COUNTRY EL,SOUTHWEST ISD,BEXAR COUNTY,11914 DRAGON LN,SAN ANTONIO,78252-2647,EE,5,20,N,N,NO,N,691,3.907380608,0.1447178,0.1447178,83.64688857,0,3.039073806,9.117221418,78.58176556,20.2,339,339,25.66371681,72.86135693,44.24778761,21.5339233,12.97935103,86.43067847,59.58702065,33.62831858,NA,NA,NA,NA,NA,54.22211838,58.23519135,56.22865487,NA,NA,NA,NA,NA,NA,51.91740413,B,15.62867055,67.54607468,A,A,58.50548051,819,B+,49
94904102,NORMA KRUEGER EL/BERT KARRER CAMPUS,MARION ISD,GUADALUPE COUNTY,P O BOX 189,MARION,78124-0189,3,5,20,N,N,NO,N,320,2.1875,0.3125,0,40,0.3125,2.1875,55,44.375,14.4,315,317,19.36507937,80.63492063,50.47619048,31.11111111,13.88012618,86.11987382,60.56782334,31.86119874,NA,NA,NA,NA,NA,55.28585052,62.06787491,58.67686272,NA,NA,NA,NA,NA,NA,55.52200691,B,5.933698768,61.45570568,B,A,58.49297358,821,B+,50
15915166,BURKE EL,NORTHSIDE ISD,BEXAR COUNTY,10111 TERRA OAK,SAN ANTONIO,78250-3380,EE,5,20,N,N,NO,N,489,3.885480573,0.204498978,0.204498978,83.84458078,0.204498978,1.431492843,10.22494888,78.73210634,12,223,223,17.04035874,80.2690583,50.67264574,27.80269058,13.4529148,86.09865471,55.60538117,30.04484305,NA,NA,NA,NA,NA,52.79810333,51.83510971,52.31660652,NA,NA,NA,NA,NA,NA,53.13901345,B,16.88284269,70.02185614,A,B,58.43399955,832,B+,51
94901109,KOENNECKE EL,SEGUIN ISD,GUADALUPE COUNTY,1441 JOE CARRILLO ST,SEGUIN,78155,KG,5,13,N,N,NO,N,534,2.247191011,0.187265918,1.123595506,62.35955056,0,2.434456929,31.64794007,58.80149813,16.2,288,288,24.30555556,74.30555556,46.52777778,26.04166667,12.5,86.11111111,61.45833333,28.47222222,NA,NA,NA,NA,NA,53.39336395,58.79018784,56.0917759,NA,NA,NA,NA,NA,NA,53.99305556,B,10.96454185,64.95759741,B,A,58.28912881,843,B,52
15836001,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,ELEANOR KOLITZ HEBREW LANGUAGE ACADEMY,BEXAR COUNTY,12500 NW MILITARY HWY STE 150,SAN ANTONIO,78231,KG,8,20,N,Y,NO,N,295,2.372881356,0,5.084745763,50.16949153,0,4.745762712,37.62711864,13.22033898,19,163,160,6.134969325,93.86503067,61.96319018,35.58282209,5.625,94.375,63.125,26.875,NA,NA,NA,NA,NA,56.83506393,52.93424988,54.88465691,NA,NA,NA,NA,4,NA,62.54409509,B,-5.784299796,56.7597953,B,B,58.00478625,864,B,53
15910135,HUEBNER EL,NORTH EAST ISD,BEXAR COUNTY,16311 HUEBNER RD,SAN ANTONIO,78248-1696,KG,5,20,N,N,NO,N,715,4.055944056,0.13986014,5.594405594,45.17482517,0,4.055944056,40.97902098,25.45454545,11,358,358,17.87709497,82.12290503,56.70391061,39.94413408,15.6424581,84.3575419,63.68715084,41.06145251,NA,NA,NA,NA,NA,52.847229,53.7501297,53.29867935,NA,NA,NA,NA,NA,NA,60.19553073,B,0.442735359,60.63826609,B,B,57.98611456,866,B,54
163908105,POTRANCO EL,MEDINA VALLEY ISD,MEDINA COUNTY,190 CR 381 S,SAN ANTONIO,78253,EE,5,20,N,N,NO,N,868,6.33640553,0.806451613,0.34562212,58.98617512,0,4.953917051,28.57142857,46.08294931,20.5,457,457,16.84901532,82.05689278,55.57986871,36.54266958,12.25382932,86.65207877,59.0809628,31.07221007,NA,NA,NA,NA,NA,50.99666214,50.63652802,50.81659508,NA,NA,NA,NA,NA,NA,57.33041575,B,8.556352859,65.88676861,A,C,57.95324856,870,B,55
15915183,WARD EL,NORTHSIDE ISD,BEXAR COUNTY,8400 CAVERN HILL,SAN ANTONIO,78254,EE,5,20,N,N,NO,N,861,6.039488966,0.116144019,1.045296167,69.33797909,0.580720093,4.297328688,18.58304297,53.42624855,13.6,436,436,20.64220183,79.35779817,55.04587156,30.73394495,15.13761468,84.86238532,53.89908257,33.48623853,NA,NA,NA,NA,NA,53.63282394,55.49523544,54.56402969,NA,NA,NA,NA,NA,NA,54.47247706,B,9.119370946,63.59184801,B,B,57.48524214,909,B,56
15835001,GREAT HEARTS MONTE VISTA,GREAT HEARTS TEXAS,BEXAR COUNTY,211 BELKNAP PLACE,SAN ANTONIO,78212,KG,5,20,N,Y,NO,N,433,1.847575058,0,5.080831409,44.57274827,0,3.926096998,44.57274827,12.9330254,6.5,212,213,16.03773585,83.96226415,58.96226415,36.32075472,11.26760563,88.73239437,60.56338028,31.45539906,NA,NA,NA,NA,NA,59.2623558,63.1736412,61.2179985,NA,NA,NA,NA,NA,NA,59.76282222,B,-8.784724058,50.97809816,B,A,57.26231999,925,B,57
94902114,ELAINE S SCHLATHER INT,SCHERTZ-CIBOLO-U CITY ISD,GUADALUPE COUNTY,230 ELAINE S SCHLATHER PKWY,CIBOLO,78108-0000,5,6,20,N,N,NO,N,706,12.74787535,0.849858357,2.407932011,33.5694051,0.566572238,6.657223796,43.20113314,24.07932011,9.7,706,707,20.9631728,79.0368272,51.13314448,24.64589235,9.193776521,90.80622348,66.05374823,32.95615276,NA,NA,NA,NA,NA,52.94034195,59.50168991,56.22101593,NA,NA,NA,NA,NA,NA,58.59344635,B,-2.046140452,56.5473059,B,A,57.06346881,945,B,58
15910101,CASTLE HILLS EL,NORTH EAST ISD,BEXAR COUNTY,200 LEMONWOOD DR,SAN ANTONIO,78213-2409,KG,5,20,N,N,NO,N,511,2.152641879,0.391389432,2.152641879,65.75342466,0.195694716,2.544031311,26.81017613,39.13894325,8.8,234,235,19.65811966,80.34188034,60.68376068,38.46153846,12.76595745,87.23404255,53.61702128,25.95744681,NA,NA,NA,NA,NA,52.89074326,51.1966629,52.04370308,NA,NA,NA,NA,NA,NA,57.15039098,B,5.015800766,62.16619175,B,B,57.06297517,946,B,59
46901106,COUNTY LINE EL,NEW BRAUNFELS ISD,COMAL COUNTY,1200 COUNTY LINE RD,NEW BRAUNFELS,78130-8399,KG,5,13,N,N,NO,N,623,0.963081862,0.642054575,2.407704655,43.49919743,0.160513644,2.728731942,49.59871589,33.38683788,7.7,260,260,13.46153846,86.53846154,56.15384615,32.30769231,9.230769231,90.76923077,59.23076923,26.15384615,NA,NA,NA,NA,NA,51.22482681,55.01283646,53.11883164,NA,NA,NA,NA,NA,NA,57.69230769,B,2.57790234,60.27021003,B,B,56.97008934,956,B,60
15915228,COLE EL,NORTHSIDE ISD,BEXAR COUNTY,13185 TILLMAN RIDGE,SAN ANTONIO,78253,EE,5,20,N,N,NO,N,642,7.476635514,0.15576324,2.024922118,58.72274143,0.15576324,5.295950156,26.1682243,27.41433022,0,330,331,19.09090909,80,52.42424242,33.33333333,14.50151057,84.59214502,61.63141994,37.46223565,NA,NA,NA,NA,NA,58.42827606,58.39113998,58.40970802,NA,NA,NA,NA,NA,NA,57.02783118,B,-1.507520149,55.52031103,B,A,56.92896413,958,B,61
46902107,BILL BROWN EL,COMAL ISD,COMAL COUNTY,1404 IH 35 N,NEW BRAUNFELS,78130-3240,EE,5,20,N,N,NO,N,656,1.219512195,0,0.914634146,35.36585366,0,2.286585366,60.21341463,25,9.5,349,349,14.89971347,83.38108883,64.75644699,43.26647564,15.18624642,83.09455587,55.3008596,32.09169054,NA,NA,NA,NA,NA,54.08985901,46.59575272,50.34280587,NA,NA,NA,NA,NA,NA,60.0286533,B,-0.014178184,60.01447511,B,C,56.73851611,970,B,62
15915151,FERNANDEZ EL,NORTHSIDE ISD,BEXAR COUNTY,6845 RIDGEBROOK,SAN ANTONIO,78250-3839,EE,5,20,N,N,NO,N,594,3.872053872,0,3.367003367,70.70707071,0.336700337,3.367003367,18.35016835,57.23905724,11.3,263,263,14.82889734,85.17110266,52.09125475,28.8973384,13.30798479,86.69201521,57.41444867,30.03802281,NA,NA,NA,NA,NA,48.12756348,49.06312561,48.59534455,NA,NA,NA,NA,NA,NA,54.75285171,B,11.07084622,65.82369793,A,D,56.33424077,999,B,63
94902113,JOHN A SIPPEL EL,SCHERTZ-CIBOLO-U CITY ISD,GUADALUPE COUNTY,420 FAIRLAWN,SCHERTZ,78154,EE,4,20,N,N,NO,N,717,7.670850767,0.557880056,1.255230126,36.68061367,0.278940028,8.368200837,45.18828452,28.73082287,9.8,271,271,19.92619926,80.07380074,55.7195572,34.68634686,14.39114391,85.60885609,59.4095941,39.48339483,NA,NA,NA,NA,NA,49.97675323,55.55043793,52.76359558,NA,NA,NA,NA,NA,NA,57.56457565,B,-0.181395612,57.38318003,B,B,55.84787997,1049,B,64
94901106,MCQUEENEY EL,SEGUIN ISD,GUADALUPE COUNTY,8860 F M 725,MCQUEENEY,78123-9715,KG,5,13,N,N,NO,Y,347,7.492795389,0,0.288184438,71.46974063,0,0.576368876,20.17291066,78.09798271,22.9,161,161,21.73913043,78.26086957,42.23602484,21.11801242,11.80124224,88.19875776,55.27950311,28.57142857,NA,NA,NA,NA,NA,55.01855469,58.71084213,56.86469841,NA,NA,NA,NA,NA,NA,48.75776398,C,12.3638221,61.12158607,B,A,55.52576814,1072,B,65
46902121,JOHNSON RANCH EL,COMAL ISD,COMAL COUNTY,1404 IH 35 N,NEW BRAUNFELS,78130-3240,KG,5,20,N,N,NO,N,352,1.704545455,0.284090909,0.568181818,32.67045455,0,3.977272727,60.79545455,14.77272727,14.4,153,153,14.37908497,85.62091503,58.82352941,40.52287582,15.03267974,84.96732026,62.74509804,33.33333333,NA,NA,NA,NA,NA,54.32201004,48.52016449,51.42108727,NA,NA,NA,NA,NA,NA,60.78431373,B,-6.374059281,54.41025444,B,C,55.48301326,1080,B,66
15910130,FOX RUN EL,NORTH EAST ISD,BEXAR COUNTY,6111 FOX CREEK,SAN ANTONIO,78247-1127,EE,5,20,N,N,NO,N,738,6.504065041,0.81300813,1.35501355,57.85907859,0.406504065,5.826558266,27.23577236,58.40108401,16.4,356,356,21.91011236,78.08988764,48.87640449,26.96629213,15.16853933,84.83146067,55.05617978,29.7752809,NA,NA,NA,NA,NA,53.02441788,54.70747375,53.86594582,NA,NA,NA,NA,NA,NA,51.96629213,B,8.772267824,60.73855996,B,B,55.4680757,1081,B,67
15915150,BRAUCHLE EL,NORTHSIDE ISD,BEXAR COUNTY,8555 BOWENS CROSSING,SAN ANTONIO,78250-2719,EE,5,20,N,N,NO,N,648,3.858024691,0,0.617283951,74.22839506,0.154320988,3.395061728,17.74691358,63.88888889,16.2,299,299,22.0735786,77.9264214,47.15719064,23.41137124,15.38461538,84.61538462,55.51839465,30.76923077,NA,NA,NA,NA,NA,55.00313568,50.00301361,52.50307465,NA,NA,NA,NA,NA,NA,51.33779264,B,10.49155266,61.82934531,B,B,55.16818079,1108,B,68
15915188,HOFFMANN EL,NORTHSIDE ISD,BEXAR COUNTY,12118 VOLUNTEER PKWY,SAN ANTONIO,78253,EE,5,20,N,N,NO,N,948,6.11814346,0,2.848101266,53.05907173,0.316455696,6.223628692,31.43459916,17.82700422,12.1,491,490,16.08961303,83.91038697,56.41547862,36.04887984,13.87755102,86.12244898,61.83673469,35.71428571,NA,NA,NA,NA,NA,52.48893738,53.29163361,52.8902855,NA,NA,NA,NA,NA,NA,59.12610665,B,-5.799479048,53.32662761,B,B,55.05922558,1115,B,69
163902001,D'HANIS SCHOOL,D'HANIS ISD,MEDINA COUNTY,P O BOX 307,D'HANIS,78850-0307,EE,12,20,N,N,NO,N,380,0,0,0.263157895,49.21052632,0,1.578947368,48.94736842,55,8.4,170,158,13.52941176,86.47058824,59.41176471,32.94117647,17.08860759,82.91139241,49.36708861,25.94936709,59.3,1314,21,1.7,100,47.08631897,46.53564835,46.81098366,22,10,22,6,22,11,54.38942666,B,9.737885452,64.12731211,B,F,55.05413157,1116,B,70
15910128,REDLAND OAKS EL,NORTH EAST ISD,BEXAR COUNTY,16650 REDLAND RD,SAN ANTONIO,78247-4424,EE,5,20,N,N,NO,N,511,4.69667319,0.391389432,3.913894325,46.77103718,0,5.088062622,39.13894325,33.65949119,9.8,208,208,14.42307692,85.57692308,54.80769231,34.13461538,10.09615385,89.90384615,56.73076923,29.80769231,NA,NA,NA,NA,NA,52.97417831,52.88835907,52.93126869,NA,NA,NA,NA,NA,NA,55.76923077,B,0.802066636,56.57129741,B,B,55.03550836,1117,B,71
94902111,NORMA J PASCHAL EL,SCHERTZ-CIBOLO-U CITY ISD,GUADALUPE COUNTY,590 SAVANNAH,SCHERTZ,78154,EE,4,20,N,N,NO,N,692,5.057803468,0.578034682,2.023121387,35.54913295,0,5.202312139,51.58959538,19.07514451,10.3,257,257,18.6770428,81.3229572,57.58754864,40.07782101,14.39688716,85.60311284,58.75486381,36.57587549,NA,NA,NA,NA,NA,52.5493927,55.37060928,53.96000099,NA,NA,NA,NA,NA,NA,58.17120623,B,-5.868278728,52.3029275,B,B,54.75656686,1141,B,72
15915179,SCARBOROUGH EL,NORTHSIDE ISD,BEXAR COUNTY,12280 SILVER POINTE,SAN ANTONIO,78238-1699,EE,5,20,N,N,NO,N,808,8.53960396,0.123762376,2.351485149,56.06435644,0.247524752,4.579207921,28.09405941,33.78712871,19.8,406,408,15.51724138,84.48275862,50.24630542,29.55665025,12.00980392,87.99019608,59.80392157,27.69607843,NA,NA,NA,NA,NA,54.31568527,54.17289734,54.24429131,NA,NA,NA,NA,NA,NA,55.02511349,B,0.126643806,55.1517573,B,B,54.75224698,1142,B,73
15915134,BRAUN STATION EL,NORTHSIDE ISD,BEXAR COUNTY,8631 TEZEL RD,SAN ANTONIO,78254,EE,5,20,N,N,NO,N,567,3.527336861,0.176366843,0.705467372,60.670194,0,2.998236332,31.92239859,37.38977072,15.1,274,275,27.00729927,72.99270073,52.18978102,33.21167883,18.54545455,81.45454545,56.72727273,33.45454545,NA,NA,NA,NA,NA,52.79318619,53.91864777,53.35591698,NA,NA,NA,NA,NA,NA,54.45852687,B,1.443157232,55.90168411,B,B,54.51747061,1162,B,74
15915171,DRIGGERS EL,NORTHSIDE ISD,BEXAR COUNTY,6901 SHADOW MIST,SAN ANTONIO,78238,EE,5,20,N,N,NO,N,604,6.125827815,0,1.821192053,82.61589404,0.165562914,1.655629139,7.61589404,73.8410596,16.6,271,271,21.77121771,75.64575646,45.38745387,26.19926199,11.0701107,86.34686347,53.50553506,28.78228782,NA,NA,NA,NA,NA,52.96020889,52.19915771,52.5796833,NA,NA,NA,NA,NA,NA,49.44649446,C,12.0621189,61.50861337,B,B,54.45708545,1171,B,75
15915227,BOLDT EL,NORTHSIDE ISD,BEXAR COUNTY,310 HOLLIMON PKWY,SAN ANTONIO,78253,EE,5,20,N,N,NO,N,621,9.339774557,0.483091787,0.966183575,47.34299517,0,6.119162641,35.74879227,23.51046699,15.2,290,290,14.48275862,85.51724138,60,32.4137931,13.79310345,86.20689655,55.17241379,30,NA,NA,NA,NA,NA,55.1693306,47.76207733,51.46570397,NA,NA,NA,NA,NA,NA,57.5862069,B,-3.427581712,54.15862518,B,C,54.3491085,1182,B,76
46901103,CARL SCHURZ EL,NEW BRAUNFELS ISD,COMAL COUNTY,633 W COLL ST,NEW BRAUNFELS,78130-5690,KG,5,13,N,N,NO,N,522,0.957854406,0,0,58.81226054,0,1.340996169,38.88888889,44.06130268,8.5,286,288,21.32867133,78.32167832,51.04895105,32.86713287,14.93055556,82.98611111,53.47222222,29.16666667,NA,NA,NA,NA,NA,55.66098022,56.37107468,56.01602745,NA,NA,NA,NA,NA,NA,52.26058664,B,2.522457912,54.78304455,B,A,54.29886632,1189,B,77
46902102,GARDEN RIDGE EL,COMAL ISD,COMAL COUNTY,1404 IH 35 N,NEW BRAUNFELS,78130-3240,KG,5,20,N,N,NO,N,741,2.834008097,0.269905533,0.944669366,27.93522267,0.269905533,5.128205128,62.61808367,15.24966262,8.4,372,373,18.01075269,81.98924731,55.91397849,38.44086022,12.33243968,87.66756032,60.85790885,32.17158177,NA,NA,NA,NA,NA,55.95879364,53.20066833,54.57973099,NA,NA,NA,NA,NA,NA,58.38594367,B,-8.417732944,49.96821073,C,B,54.25698383,1192,B,78
94901105,WEINERT EL,SEGUIN ISD,GUADALUPE COUNTY,1111 N BRUNS ST,SEGUIN,78155,KG,5,13,N,N,NO,N,518,3.667953668,0,1.351351351,61.38996139,0,1.351351351,32.23938224,56.56370656,17.9,269,268,18.58736059,81.41263941,56.50557621,28.62453532,20.14925373,79.85074627,48.13432836,19.40298507,NA,NA,NA,NA,NA,53.99505234,45.03315735,49.51410485,NA,NA,NA,NA,NA,NA,52.31995228,B,8.349379771,60.66933205,B,D,54.1136286,1205,B,79
46901105,LAMAR EL,NEW BRAUNFELS ISD,COMAL COUNTY,240 N CENTRAL AVE,NEW BRAUNFELS,78130-4214,KG,5,13,N,N,NO,N,473,0.422832981,0.422832981,1.691331924,29.80972516,0.21141649,1.268498943,66.17336152,24.5243129,13.6,242,240,13.2231405,86.7768595,59.50413223,38.42975207,12.91666667,87.08333333,56.25,31.25,NA,NA,NA,NA,NA,52.50233841,45.41147995,48.95690918,NA,NA,NA,NA,NA,NA,57.87706612,B,-2.472517032,55.40454908,B,D,54.02542862,1214,B,80
15915191,KUENTZ EL,NORTHSIDE ISD,BEXAR COUNTY,12303 LESLIE RD,HELOTES,78023,EE,5,20,N,N,NO,N,743,2.01884253,0.538358008,2.153432032,52.35531629,0.403768506,2.826379542,39.7039031,15.34320323,3.9,406,407,16.25615764,83.74384236,57.63546798,34.97536946,11.05651106,88.94348894,62.65356265,32.18673219,NA,NA,NA,NA,NA,49.72753143,47.20442581,48.46597862,NA,NA,NA,NA,NA,NA,60.14451532,B,-6.589857719,53.5546576,B,D,54.00099546,1216,B,81
15912108,ELM CREEK EL,SOUTHWEST ISD,BEXAR COUNTY,11914 DRAGON LN,SAN ANTONIO,78252-2647,EE,5,20,N,N,NO,N,703,0.711237553,0.142247511,0,90.46941679,0,0.142247511,8.53485064,76.10241821,14.8,342,343,29.53216374,69.29824561,37.42690058,19.00584795,13.41107872,86.29737609,58.89212828,37.31778426,NA,NA,NA,NA,NA,50.79076004,57.62262344,54.20669174,NA,NA,NA,NA,NA,NA,48.15951443,C,11.32000536,59.47951979,B,B,53.89462675,1224,B,82
15915170,NICHOLS EL,NORTHSIDE ISD,BEXAR COUNTY,9560 BRAUN RD,SAN ANTONIO,78254-6703,EE,5,20,N,N,NO,N,461,3.904555315,0.21691974,0.867678959,67.89587852,0.21691974,2.603036876,24.29501085,37.96095445,13.9,246,246,20.32520325,79.67479675,51.62601626,28.86178862,15.44715447,84.55284553,58.1300813,33.33333333,NA,NA,NA,NA,NA,49.88093185,49.16316986,49.52205086,NA,NA,NA,NA,NA,NA,54.87804878,B,2.1524073,57.03045608,B,D,53.75637505,1242,B,83
15912101,SOUTHWEST EL,SOUTHWEST ISD,BEXAR COUNTY,11914 DRAGON LN,SAN ANTONIO,78252-2647,EE,5,20,N,N,NO,N,599,1.83639399,0.333889816,0,89.64941569,0,1.335559265,6.844741235,74.29048414,16.4,289,289,37.71626298,61.24567474,36.67820069,20.06920415,20.06920415,79.93079585,58.13148789,34.94809689,NA,NA,NA,NA,NA,52.42890167,59.06154633,55.745224,NA,NA,NA,NA,NA,NA,47.40484429,C,10.13331793,57.53816222,B,A,53.50918076,1265,B-,84
15831003,SCHOOL OF SCIENCE AND TECHNOLOGY ADVANCEMENT,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,BEXAR COUNTY,10550 WESTOFFICE DR,HOUSTON,77042,KG,8,20,N,Y,NO,N,238,49.57983193,0.420168067,11.34453782,23.52941176,0,2.100840336,13.02521008,73.94957983,0,133,133,27.06766917,72.18045113,42.10526316,20.30075188,12.78195489,86.46616541,53.38345865,27.06766917,NA,NA,NA,NA,NA,51.04292679,58.43810654,54.74051667,NA,NA,NA,NA,NA,NA,47.7443609,C,10.38747207,58.13183297,B,B,53.48536461,1267,B-,85
94902110,WATTS EL,SCHERTZ-CIBOLO-U CITY ISD,GUADALUPE COUNTY,100 DEER MEADOW,CIBOLO,78108,EE,4,20,N,N,NO,N,636,7.704402516,0,1.100628931,39.93710692,0.314465409,4.874213836,46.06918239,33.17610063,15.9,240,240,20,80,51.66666667,31.66666667,12.5,87.5,57.5,30.41666667,NA,NA,NA,NA,NA,50.43346786,52.44089508,51.43718147,NA,NA,NA,NA,NA,NA,54.58333333,B,-0.645349265,53.93798407,B,C,53.26618012,1296,B-,86
15835003,GREAT HEARTS NORTHERN OAKS,GREAT HEARTS TEXAS,BEXAR COUNTY,17223 JONES MALTSBERGER RD,SAN ANTONIO,78427,KG,9,20,N,Y,NO,N,793,3.15258512,0,6.809583859,33.41740227,0.25220681,4.035308953,52.33291299,9.457755359,13.6,503,413,9.741550696,90.2584493,63.61829026,39.76143141,12.83292978,87.16707022,54.23728814,26.39225182,NA,NA,NA,NA,NA,53.69007111,54.80693436,54.24850274,NA,NA,NA,NA,92,35,58.9277892,B,-12.33517694,46.59261226,C,B,53.20304509,1303,B-,87
15915141,FORESTER EL,NORTHSIDE ISD,BEXAR COUNTY,10726 ROUSSEAU,SAN ANTONIO,78245,EE,5,20,N,N,NO,N,982,5.397148676,0,0.407331976,71.5885947,0.407331976,3.869653768,18.3299389,51.42566191,11.2,477,477,24.10901468,75.89098532,50.52410901,27.46331237,17.19077568,81.9706499,51.78197065,25.78616352,NA,NA,NA,NA,NA,51.22714615,53.06935501,52.14825058,NA,NA,NA,NA,NA,NA,51.15303983,B,4.888223471,56.0412633,B,B,53.06107039,1318,B-,88
15916118,ROLLING MEADOWS EL,JUDSON ISD,BEXAR COUNTY,17222 FM 2252,SAN ANTONIO,78233,EE,5,20,N,N,NO,N,863,10.89223638,0.115874855,4.171494786,55.38818076,0.579374276,4.750869061,24.10196987,36.50057937,19.1,425,427,17.64705882,82.35294118,53.17647059,32.70588235,11.94379391,88.05620609,55.26932084,29.50819672,NA,NA,NA,NA,NA,50.08892441,50.10256958,50.095747,NA,NA,NA,NA,NA,NA,54.22289572,B,0.752051777,54.97494749,B,C,53.04476554,1319,B-,89
15915226,FIELDS EL,NORTHSIDE ISD,BEXAR COUNTY,9570 FM 1560 N,SAN ANTONIO,78254,EE,5,20,N,N,NO,N,737,5.563093623,0,3.799185889,59.29443691,0.271370421,3.663500678,27.40841248,44.7761194,0,323,324,21.3622291,77.70897833,49.53560372,33.43653251,17.28395062,81.79012346,52.77777778,26.2345679,NA,NA,NA,NA,NA,56.66570282,53.77197266,55.21883774,NA,NA,NA,NA,NA,NA,51.15669075,B,1.759794,52.91648475,B,A,53.04424041,1320,B-,90
15915109,LOCKE HILL EL,NORTHSIDE ISD,BEXAR COUNTY,5050 DE ZAVALA RD,SAN ANTONIO,78249-2099,EE,5,20,N,N,NO,N,647,7.882534776,0.463678516,4.327666151,65.22411128,0.463678516,3.091190108,18.54714065,47.14064915,19.6,328,328,29.87804878,70.12195122,47.25609756,28.04878049,21.64634146,78.35365854,56.70731707,31.09756098,NA,NA,NA,NA,NA,47.56067276,55.17095947,51.36581612,NA,NA,NA,NA,NA,NA,51.98170732,B,3.710190429,55.69189775,B,C,52.96012725,1332,B-,91
15901104,WOODRIDGE EL,ALAMO HEIGHTS ISD,BEXAR COUNTY,100 WOODRIDGE,SAN ANTONIO,78209-2999,1,5,20,N,N,NO,N,951,3.154574132,0.630914826,3.575184017,39.95793901,0.210304942,1.156677182,51.31440589,21.24079916,5.2,586,587,17.23549488,82.76450512,56.31399317,36.1774744,15.50255537,84.32708688,56.04770017,31.17546848,NA,NA,NA,NA,NA,52.73826218,52.72410583,52.73118401,NA,NA,NA,NA,NA,NA,56.18084667,B,-6.35730389,49.82354278,C,B,52.85894596,1340,B-,92
15915130,MURNIN EL,NORTHSIDE ISD,BEXAR COUNTY,9019 DUGAS,SAN ANTONIO,78251,EE,5,20,N,N,NO,N,891,8.978675645,0.112233446,1.01010101,73.84960718,0.112233446,3.142536476,12.79461279,58.47362514,14.8,439,439,24.82915718,75.17084282,50.79726651,28.01822323,19.36218679,80.63781321,46.69703872,24.37357631,NA,NA,NA,NA,NA,55.46872711,55.72143173,55.59507942,NA,NA,NA,NA,NA,NA,48.74715262,C,5.583216314,54.33036893,B,A,52.83797612,1342,B-,93
15828005,HARMONY SCIENCE ACADEMY - BROWNSVILLE,HARMONY SCIENCE ACAD (SAN ANTONIO),BEXAR COUNTY,1124 CENTRAL BLVD,BROWNSVILLE,78520,EE,12,20,N,Y,NO,N,519,0.192678227,0,0.770712909,97.30250482,0,0.385356455,1.348747592,86.31984586,9.9,275,246,25.45454545,73.09090909,43.27272727,21.09090909,20.73170732,77.64227642,51.62601626,26.42276423,100,1366,17.6,45.5,60,50.42553711,51.90996933,51.16775322,57,28,50,27,57,43,47.44937177,C,12.46277715,59.91214892,B,C,52.79024821,1348,B-,94
94902109,BARBARA JORDAN INT,SCHERTZ-CIBOLO-U CITY ISD,GUADALUPE COUNTY,515 THISTLE CREEK DR,CIBOLO,78108,5,6,20,N,N,NO,N,686,12.24489796,0.728862974,2.478134111,35.42274052,0.437317784,5.393586006,43.29446064,22.303207,12.5,679,680,21.20765832,78.79234168,49.9263623,25.33136966,10.58823529,89.41176471,59.70588235,29.70588235,NA,NA,NA,NA,NA,51.65921021,57.47834015,54.56877518,NA,NA,NA,NA,NA,NA,54.81612233,B,-7.002246873,47.81387545,C,B,52.34719139,1396,B-,95
15916116,RICARDO SALINAS EL,JUDSON ISD,BEXAR COUNTY,10560 OLD CIMMARON TRL,UNIVERSAL CITY,78148,EE,5,20,N,N,NO,N,661,19.36459909,0.605143722,3.78214826,45.99092284,0.907715582,6.807866868,22.54160363,51.43721634,18.4,310,310,22.58064516,77.41935484,49.67741935,28.38709677,20,80,52.90322581,26.77419355,NA,NA,NA,NA,NA,48.97327805,48.53084564,48.75206185,NA,NA,NA,NA,NA,NA,51.29032258,B,5.030827582,56.32115016,B,D,52.06905702,1424,B-,96
15822008,JUBILEE HARLINGEN,JUBILEE ACADEMIES,BEXAR COUNTY,4434 ROLAND,SAN ANTONIO,78222,PK,12,20,N,Y,NO,N,241,0,0,0,93.36099585,0,1.244813278,5.394190871,65.56016598,15.4,98,98,25.51020408,74.48979592,51.02040816,27.55102041,23.46938776,76.53061224,45.91836735,32.65306122,NA,NA,NA,NA,NA,48.75047684,53.34895706,51.04971695,NA,NA,NA,NA,NA,NA,48.46938776,C,8.331553952,56.80094171,B,C,52.05457546,1427,B-,97
